LocationID,ApogeeID
926,4239,2M11015158-0541467
927,2165,2M11025060+2227272
928,2165,2M11025474+2225165
929,2165,2M11030352+2253233
930,2115,2M11030977+4435486
931,5178,2M11033377+1054045
932,2168,2M11033644+4136018
933,4228,2M11034402-1200068
934,4239,2M11034596-0541267
935,2327,2M11041549+5053407
936,4503,2M11044917+4840467
937,5178,2M11050050+1013286
938,2327,2M11051789+4829138
939,5178,2M11060544+1212052
940,5178,2M11060632+1222370
941,5178,2M11061975+1024160
942,4239,2M11063449-0525340
943,2165,2M11070193+2226186
944,2165,2M11070738+2113469
945,5178,2M11070896+1007379
946,4239,2M11072525-0700377
947,4228,2M11081296-1205110
948,4503,2M11081979+4751217
949,2165,2M11085460+2225074
950,2121,2M11091993+4259147
951,2166,2M11102969+2152082
952,4503,2M11104087+4751382
953,4503,2M11105136+4816453
954,2121,2M11105147+4312457
955,4503,2M11105352+4908141
956,2327,2M11111101+5050578
957,2327,2M11115813+5103078
958,2121,2M11130437+4256198
959,2121,2M11131392+4330338
960,2166,2M11134430+2239017
961,4539,2M11135770-0113054
962,2166,2M11150576+2139248
963,4539,2M11150635+0013432
964,2325,2M11153990+4808333
965,4539,2M11154188+0014031
966,4441,2M11160975+5136513
967,2326,2M11161475+5005005
968,2166,2M11171123+2246229
969,2325,2M11174652+4716107
970,4539,2M11181429-0026454
971,4510,2M11194113+0808315
972,4510,2M11194647+0820356
973,4510,2M11203609+0704135
974,4510,2M11204359+0639151
975,4539,2M11213676-0041263
976,2326,2M11215259+5037326
977,4441,2M11244798+5317481
978,2148,2M11260048+2145163
979,4441,2M11260825+5112494
980,4441,2M11260994+5335131
981,2325,2M11271298+4819267
982,2148,2M11281347+2308578
983,4511,2M11285264+0302257
984,2324,2M11291427+4634226
985,4441,2M11293132+5232582
986,2324,2M11293233+4718527
987,2148,2M11294280+2130132
988,4441,2M11294703+5146160
989,4441,2M11300381+5140211
990,2324,2M11304457+4747536
991,2324,2M11320156+4804552
992,2324,2M11322251+4625018
993,4511,2M11331525+0509116
994,4511,2M11334886+0440471
995,4214,2M11401093-1433560
996,4488,2M11404973+2655304
997,4488,2M11410110+2717085
998,4488,2M11413937+2811034
999,4214,2M11421199-1442273
1000,4488,2M11433820+2719190
1001,4214,2M11434104-1450596
1002,4445,2M11434920+0103193
1003,4488,2M11441188+2633242
1004,4445,2M11441821+0122336
1005,4488,2M11444970+2818262
1006,5109,2M11445041+0202544
1007,5109,2M11451093+0052114
1008,5109,2M11451576+0213082
1009,5124,2M11452622+3513341
1010,4487,2M11453072+3411559
1011,4502,2M11453792+5600247
1012,5109,2M11455806+0109286
1013,4488,2M11460972+2717512
1014,4124,2M11462363+0117381
1015,5109,2M11463240+0012374
1016,5109,2M11470129+0103597
1017,4124,2M11470542-0054538
1018,4433,2M11472318-0124310
1019,4124,2M11473177-0051014
1020,5109,2M11482122+0033519
1021,4433,2M11483866-0031171
1022,4124,2M11484030+0122219
1023,5124,2M11484047+3310162
1024,4487,2M11484981+3446170
1025,5124,2M11485565+3510462
1026,4124,2M11490786+0057101
1027,4124,2M11492377+0057408
1028,5124,2M11493348+3438232
1029,5124,2M11493493+3315124
1030,4124,2M11494247+0051023
1031,4488,2M11494431+2713454
1032,4502,2M11495002+5448155
1033,4229,2M11495375-1113149
1034,4124,2M11500810+0122064
1035,2120,2M11500819+4413358
1036,4502,2M11501253+5613304
1037,5124,2M11502835+3550085
1038,5109,2M11503848+0001028
1039,4487,2M11504147+3339475
1040,4433,2M11504449-0114429
1041,5124,2M11505308+3457473
1042,5109,2M11510060-0004383
1043,4445,2M11510221+0018423
1044,4502,2M11511067+5607476
1045,4502,2M11511579+5359223
1046,4124,2M11512516+0100277
1047,4489,2M11513353+1853540
1048,5124,2M11514172+3524360
1049,5124,2M11514521+3323435
1050,5165,2M11520620+2055389
1051,5109,2M11520984+0013093
1052,2120,2M11521231+4459393
1053,2120,2M11521532+4409218
1054,5165,2M11521737+1847516
1055,2120,2M11522510+4353566
1056,5124,2M11523298+3505514
1057,5165,2M11523430+2057275
1058,4487,2M11523523+3524121
1059,2120,2M11523697+4520069
1060,5165,2M11524440+1854483
1061,5124,2M11532847+3319043
1062,4487,2M11535946+3325572
1063,4502,2M11541150+5505174
1064,5124,2M11541855+3512092
1065,4502,2M11542519+5554150
1066,4487,2M11551441+3345258
1067,5124,2M11553427+3426337
1068,5124,2M11553550+3329207
1069,4502,2M11560245+5550221
1070,4502,2M11560974+5559038
1071,2120,2M11561574+4325241
1072,5165,2M11562815+1842366
1073,5165,2M11570299+2028436
1074,4487,2M11570882+3408347
1075,4449,2M11571401-1627133
1076,5165,2M11583423+1839580
1077,2120,2M11585452+4511578
1078,4489,2M11591133+2008022
1079,4502,2M11593775+5603009
1080,4449,2M12000893-1635081
1081,4226,2M12003710+1528347
1082,2120,2M12004841+4326152
1083,4449,2M12005360-1658366
1084,2120,2M12005785+4535403
1085,4449,2M12012637-1731011
1086,2120,2M12022590+4354115
1087,2120,2M12022707+4518032
1088,4512,2M12031353-0021147
1089,4226,2M12031564+1606376
1090,4148,2M12033335+1949466
1091,4226,2M12034709+1756233
1092,2120,2M12035232+4451316
1093,4226,2M12042847+1557466
1094,4226,2M12044635+1700422
1095,4512,2M12044955-0130453
1096,4226,2M12050898+1552598
1097,4148,2M12051317+1934065
1098,4512,2M12052500-0151593
1099,4148,2M12052834+1858185
1100,4512,2M12053971-0116486
1101,4512,2M12060326-0102157
1102,4226,2M12061947+1532404
1103,4512,2M12065773+0037447
1104,2210,2M12074090+3519591
1105,4148,2M12075454+1852150
1106,4512,2M12075671-0039375
1107,4148,2M12081257+1810430
1108,4512,2M12083802-0155596
1109,4148,2M12084115+1726057
1110,4512,2M12093943-0053474
1111,2119,2M12094372+4553512
1112,4148,2M12095289+1817166
1113,4148,2M12100260+1743287
1114,4148,2M12101415+1736589
1115,4148,2M12102643+1907049
1116,4235,2M12102713+0617206
1117,2119,2M12113437+4632276
1118,2119,2M12114622+4430019
1119,4490,2M12115853+1425463
1120,2210,2M12124450+3536392
1121,2119,2M12124831+4659000
1122,4486,2M12130313+4103028
1123,4490,2M12131474+1359248
1124,4490,2M12132501+1422455
1125,2116,2M12132509+4435039
1126,2119,2M12135869+4656058
1127,2210,2M12145430+3508227
1128,4486,2M12150155+4023234
1129,4490,2M12154674+1522506
1130,2118,2M12154767+4548508
1131,2210,2M12161280+3716444
1132,4501,2M12161770+5712513
1133,2210,2M12173867+3646089
1134,4501,2M12174444+5639476
1135,4125,2M12175773+0003173
1136,4490,2M12181105+1513373
1137,4501,2M12181696+5624252
1138,4125,2M12182666-0050404
1139,4490,2M12183988+1359445
1140,2116,2M12184028+4321213
1141,4216,2M12184090+2611253
1142,4216,2M12190182+2541120
1143,4125,2M12192916+0030384
1144,4216,2M12201777+2606363
1145,4216,2M12211038+2500231
1146,4490,2M12211862+1326565
1147,4490,2M12213159+1421358
1148,4216,2M12213178+2517316
1149,4216,2M12214070+2707510
1150,4125,2M12214497-0139277
1151,2118,2M12215013+4632447
1152,4216,2M12215616+2718342
1153,4218,2M12221055+1259376
1154,4125,2M12222116-0046455
1155,4216,2M12223062+2700041
1156,4216,2M12223138+2549424
1157,4216,2M12230413+2509120
1158,4216,2M12231692+2712095
1159,4216,2M12232789+2529003
1160,2118,2M12232903+4508106
1161,4513,2M12235874-0143384
1162,4501,2M12242413+5648023
1163,4216,2M12250641+2647294
1164,2116,2M12254818+4508455
1165,4125,2M12255229-0025098
1166,4216,2M12260339+2710503
1167,4216,2M12260547+2644385
1168,4501,2M12261350+5605445
1169,4125,2M12265042+0034558
1170,4501,2M12271225+5655134
1171,4216,2M12272534+2655470
1172,4125,2M12274221+0002386
1173,4216,2M12274833+2513110
1174,4216,2M12281366+2712395
1175,4218,2M12285645+1508139
1176,4513,2M12292198-0210311
1177,4218,2M12301597+1358482
1178,2181,2M12335984+4448188
1179,2151,2M12340340+4614343
1180,4501,2M12352005+5617428
1181,2151,2M12364520+4449495
1182,2151,2M12372671+4514409
1183,2151,2M12385369+4544460
1184,5183,2M12395447-0231218
1185,4126,2M12402673-0806522
1186,4126,2M12403276-0857325
1187,2151,2M12404411+4441379
1188,4446,2M12411860-0206358
1189,2151,2M12421629+4623376
1190,4126,2M12422605-0841385
1191,5183,2M12424391-0356105
1192,5183,2M12424847-0140252
1193,4491,2M12434386+1225305
1194,4126,2M12440649-0816214
1195,5183,2M12442508-0224581
1196,5183,2M12443660-0232028
1197,2151,2M12450919+4610585
1198,5183,2M12451513-0232306
1199,5183,2M12452382-0206590
1200,4126,2M12452870-0754470
1201,5122,2M12453072+1203344
1202,5122,2M12453320+1319284
1203,4126,2M12460965-0819502
1204,4126,2M12461187-0847375
1205,4127,2M12461740+2744570
1206,4491,2M12462044+1251325
1207,4126,2M12470336-0818049
1208,4126,2M12474320-0712154
1209,4126,2M12475524-0850470
1210,5098,2M12475549+4233494
1211,5122,2M12480019+1128405
1212,5183,2M12480184-0358097
1213,4485,2M12481033+4213287
1214,4485,2M12482973+4244346
1215,4127,2M12483009+2802471
1216,5122,2M12483246+1041574
1217,4126,2M12484669-0815193
1218,4491,2M12485494+1152134
1219,4446,2M12491211-0221498
1220,4126,2M12493129-0812440
1221,4446,2M12493835-0153346
1222,4491,2M12494350+1254025
1223,4491,2M12500577+1229216
1224,4127,2M12502479+2556583
1225,4491,2M12502584+1213279
1226,5122,2M12503046+1141464
1227,4127,2M12503571+2728589
1228,4491,2M12504515+1133371
1229,4491,2M12505092+1324147
1230,5122,2M12505546+1219564
1231,4127,2M12505991+2724043
1232,2127,2M12510255+4329052
1233,4127,2M12511548+2740224
1234,2127,2M12520418+4335525
1235,5122,2M12523231+1204520
1236,4491,2M12524061+1125384
1237,4491,2M12524780+1259227
1238,4127,2M12525406+2745305
1239,4127,2M12525637+2757516
1240,4491,2M12530576+1127481
1241,4127,2M12531824+2623253
1242,4127,2M12540337+2641338
1243,4127,2M12540635+2600505
1244,4127,2M12545354+2643150
1245,2307,2M12553506+2703401
1246,2305,2M12553534+2703495
1247,4127,2M12555487+2644079
1248,5098,2M12560807+4201587
1249,2307,2M12561024+2612207
1250,5098,2M12564512+4107013
1251,4127,2M12564885+2655450
1252,2306,2M12570675+2658076
1253,4485,2M12581321+4049138
1254,5098,2M12584290+4149167
1255,5098,2M12585271+4323017
1256,2305,2M12591949+2825024
1257,4514,2M12594578-0238130
1258,5098,2M13004494+4256526
1259,2306,2M13011859+2844170
1260,2128,2M13011891+4706290
1261,5098,2M13022103+4140053
1262,2128,2M13032022+4607555
1263,2306,2M13033866+2826598
1264,4210,2M13034024+7256329
1265,4440,2M13035326+5740523
1266,4514,2M13035780-0321372
1267,4514,2M13054729-0119440
1268,2128,2M13060639+4504045
1269,4514,2M13062354-0212179
1270,2306,2M13070277+2722252
1271,4514,2M13073948-0351346
1272,4219,2M13090450+1411351
1273,4128,2M13101632+1711251
1274,4514,2M13102729-0203277
1275,4128,2M13104833+1646156
1276,4128,2M13105588+1640167
1277,4219,2M13110139+1540294
1278,2128,2M13110514+4556415
1279,4219,2M13110667+1255517
1280,2128,2M13112813+4559209
1281,4128,2M13120985+1823115
1282,4128,2M13125802+1705273
1283,4128,2M13132992+1657146
1284,4492,2M13150119+1319313
1285,4128,2M13153389+1631592
1286,4128,2M13163564+1752114
1287,4219,2M13174753+1425345
1288,4128,2M13181700+1709062
1289,5181,2M13182171+7308406
1290,4210,2M13182749+7114137
1291,4219,2M13182786+1412235
1292,4210,2M13191174+7325373
1293,4492,2M13191960+1503064
1294,4492,2M13211833+1431215
1295,2129,2M13215490+4926280
1296,4515,2M13215567-0242043
1297,4492,2M13222419+1446429
1298,4492,2M13230135+1259254
1299,2129,2M13232039+4820576
1300,2333,2M13240871+2642074
1301,2129,2M13250735+4957108
1302,2129,2M13253776+4857466
1303,2129,2M13255440+4946491
1304,2129,2M13263654+4725244
1305,2333,2M13264159+2708352
1306,4515,2M13271827-0155093
1307,4515,2M13271904-0055078
1308,4484,2M13272616+3929064
1309,2333,2M13273308+2709485
1310,2129,2M13274558+4827258
1311,2333,2M13274930+2519492
1312,4484,2M13285979+4011453
1313,2333,2M13290178+2659568
1314,4434,2M13290259+3822581
1315,4434,2M13303129+3702212
1316,4484,2M13304262+4021481
1317,4515,2M13304665-0119339
1318,4484,2M13305701+3910531
1319,2333,2M13311363+2516274
1320,4484,2M13311537+3918585
1321,4500,2M13313276+5606031
1322,4484,2M13321628+3833502
1323,5181,2M13323714+7213024
1324,4484,2M13323830+3820150
1325,4434,2M13325589+3638313
1326,4484,2M13334827+4044474
1327,2333,2M13340768+2605027
1328,4484,2M13341084+4030547
1329,4500,2M13342673+5507244
1330,5181,2M13344855+7124397
1331,5181,2M13352089+7138178
1332,2333,2M13353101+2636184
1333,4484,2M13353236+3754429
1334,5181,2M13362556+7208261
1335,4484,2M13363741+4015236
1336,4484,2M13364390+3846185
1337,4500,2M13364900+5533195
1338,4484,2M13372608+4013294
1339,2130,2M13374710+2247546
1340,4484,2M13381445+3932539
1341,4447,2M13385031+0005084
1342,4484,2M13390596+3834383
1343,2130,2M13391304+2254360
1344,4481,2M13393861+1856317
1345,4481,2M13403523+1741045
1346,4160,2M13411185+2825222
1347,5121,2M13411188-0028218
1348,4160,2M13411602+2800485
1349,4215,2M13413548-1723167
1350,2164,2M13415047+3841207
1351,2130,2M13415891+2306319
1352,4481,2M13420230+1811500
1353,4160,2M13420834+2639417
1354,2164,2M13424798+4026386
1355,2164,2M13425482+4032196
1356,4215,2M13425757-1609377
1357,4481,2M13430119+1948065
1358,2130,2M13430851+2227292
1359,4481,2M13431527+1910491
1360,5121,2M13433120+0045008
1361,5121,2M13433282-0133386
1362,4481,2M13440326+1838577
1363,2130,2M13440737+2327127
1364,5121,2M13441795-0128111
1365,2130,2M13451257+2326450
1366,5121,2M13454156-0031426
1367,5121,2M13455686-0002323
1368,4447,2M13455993-0032271
1369,2164,2M13460794+4030251
1370,4481,2M13462639+1808154
1371,4481,2M13470697+1703512
1372,4481,2M13474582+1728364
1373,4447,2M13475543+0027182
1374,4233,2M13480922+4303091
1375,5121,2M13482079-0006007
1376,4481,2M13483079+1750445
1377,4160,2M13500676+2741310
1378,4233,2M13514152+4434174
1379,4482,2M13515405+2502119
1380,4482,2M13521476+2602074
1381,2164,2M13524090+3858372
1382,4483,2M13530934+3331183
1383,4483,2M13533481+3411047
1384,4483,2M13533986+3153290
1385,2164,2M13551824+3929561
1386,5180,2M13561253+3233490
1387,5180,2M13573168+3143359
1388,4516,2M13575301+0152431
1389,4483,2M13575625+3250596
1390,5180,2M13580746+3410371
1391,5180,2M13584371+3215507
1392,4516,2M13584399+0317586
1393,4516,2M14000499+0057149
1394,4483,2M14002167+3317198
1395,4482,2M14015624+2600283
1396,4161,2M14021715+2748089
1397,4482,2M14022819+2549341
1398,4499,2M14022994+5421186
1399,4161,2M14032233+2949215
1400,4161,2M14043486+2728561
1401,4161,2M14044305+2723079
1402,4516,2M14071006+0201334
1403,2139,2M14074410+4403278
1404,4499,2M14081562+5236281
1405,4161,2M14083075+2934171
1406,4499,2M14103850+5449064
1407,2135,2M14110339+4646220
1408,2221,2M14114002+5230152
1409,2221,2M14123792+5259465
1410,2221,2M14123798+5426481
1411,2143,2M14142333+4320108
1412,2139,2M14143219+4432121
1413,2139,2M14145847+4504166
1414,2221,2M14152149+5201469
1415,4517,2M14154898+0637316
1416,4528,2M14155692+8603564
1417,2136,2M14161880+4733154
1418,2136,2M14170081+4629096
1419,2136,2M14173250+4747274
1420,2139,2M14175353+4414570
1421,2136,2M14175541+4555201
1422,2143,2M14184770+4301250
1423,2143,2M14190206+4149264
1424,2221,2M14192163+5357504
1425,2221,2M14195376+5419200
1426,2143,2M14200741+4207559
1427,4203,2M14201208-0615236
1428,2143,2M14201626+4212139
1429,2143,2M14214608+4227556
1430,2198,2M14215098+5258412
1431,2143,2M14224248+4306518
1432,2136,2M14233143+4543526
1433,5186,2M14235452+4955402
1434,2143,2M14240587+4351304
1435,5186,2M14251843+5017351
1436,5069,2M14260605+5820587
1437,4439,2M14261159+4951057
1438,5186,2M14274038+5036446
1439,5186,2M14274179+4959530
1440,4439,2M14274439+5034456
1441,5069,2M14275406+5759122
1442,5186,2M14281647+5031359
1443,4436,2M14283000+0917461
1444,5069,2M14290279+5854412
1445,5186,2M14291014+5104238
1446,4203,2M14291281-0540046
1447,5186,2M14292269+4929515
1448,4439,2M14293977+4957242
1449,4436,2M14310609+0801287
1450,4439,2M14310791+4913264
1451,5186,2M14311865+4951527
1452,5069,2M14312777+5650157
1453,4436,2M14313488+0746128
1454,2225,2M14314101+5137193
1455,5069,2M14314860+5731173
1456,4436,2M14323940+0814575
1457,5186,2M14325542+4941413
1458,5186,2M14344287+4956266
1459,5186,2M14345083+5006175
1460,2225,2M14345481+5013426
1461,5186,2M14345895+5030385
1462,4436,2M14365377+0822166
1463,4436,2M14370236+0928340
1464,4439,2M14371475+4957323
1465,5186,2M14373626+4915501
1466,5186,2M14381093+5107169
1467,4493,2M14382408+1237368
1468,5186,2M14382708+5111447
1469,5069,2M14390065+5719520
1470,4493,2M14390153+1320274
1471,4439,2M14401962+5018052
1472,2225,2M14405780+5144175
1473,2222,2M14412981+5254281
1474,2225,2M14443045+5004261
1475,2222,2M14443738+5216336
1476,2222,2M14443940+5230094
1477,5068,2M14462458-0702557
1478,4493,2M14463311+1306372
1479,2222,2M14472840+5131195
1480,2222,2M14484837+5203591
1481,4493,2M14490955+1242421
1482,2222,2M14493203+5217309
1483,2354,2M14503650+3019527
1484,4498,2M14521053+4608465
1485,4494,2M14534360+1713530
1486,2354,2M14534607+3120398
1487,4494,2M14541230+1653305
1488,4220,2M14542303+3122323
1489,4498,2M14542451+4517557
1490,2222,2M14542627+5200439
1491,4494,2M14543922+1658362
1492,2331,2M14545496+4108480
1493,4494,2M14545499+1809210
1494,4231,2M14550677+3816504
1495,4494,2M14551294+1816467
1496,4498,2M14551800+4531119
1497,4494,2M14553384+1545593
1498,2354,2M14561293+3058179
1499,5182,2M14565773+2213157
1500,2222,2M14571254+5239483
1501,2222,2M14571457+5257598
1502,2354,2M14572647+3100099
1503,5182,2M14573278+2117417
1504,4494,2M14580457+1618569
1505,4231,2M14584025+3831094
1506,5182,2M14584571+2129073
1507,2227,2M14590971+4707131
1508,4494,2M14591760+1735061
1509,4494,2M14595810+1641256
1510,4231,2M15002128+3645004
1511,5182,2M15002171+2216158
1512,5182,2M15002220+2232142
1513,4497,2M15002525+4129043
1514,4497,2M15003255+4141573
1515,4220,2M15003943+3157061
1516,5182,2M15004819+2050499
1517,4437,2M15010425+2107461
1518,4231,2M15010903+3702218
1519,2227,2M15012545+4907480
1520,4497,2M15014005+4012015
1521,2227,2M15014323+4922341
1522,2227,2M15014728+4842168
1523,5182,2M15020923+2141579
1524,5182,2M15024200+2115225
1525,4495,2M15034929+2602195
1526,2331,2M15044912+4238205
1527,2227,2M15050730+4824092
1528,4437,2M15052739+2039223
1529,4437,2M15055682+2216202
1530,4437,2M15062484+2149029
1531,4438,2M15064153+3604209
1532,4438,2M15071609+3625508
1533,4495,2M15100112+2729592
1534,4438,2M15105106+3626429
1535,4496,2M15111198+3028371
1536,5092,2M15112862+0112140
1537,2370,2M15125293+3342078
1538,5092,2M15132029+0038247
1539,5092,2M15132089+0105129
1540,5118,2M15135344+6730564
1541,4201,2M15150710+0125411
1542,5092,2M15155080+0128265
1543,5118,2M15155386+6546121
1544,4451,2M15160106+3604199
1545,5092,2M15160598-0015169
1546,5092,2M15161059-0004047
1547,4201,2M15162793+0004334
1548,5092,2M15164965+0004194
1549,4201,2M15175931-0008149
1550,5092,2M15182839-0015497
1551,5092,2M15191468+0136026
1552,2370,2M15195590+3205555
1553,4232,2M15203190+3730127
1554,5118,2M15204810+6647552
1555,2370,2M15212326+3434557
1556,5092,2M15214971+0049458
1557,5092,2M15215222+0017155
1558,5092,2M15220945+0129242
1559,5092,2M15221548+0127303
1560,4451,2M15234301+3456466
1561,2370,2M15235486+3343341
1562,4451,2M15242209+3703289
1563,4451,2M15260845+3556298
1564,4234,2M15261158+4227350
1565,4234,2M15272894+4413359
1566,2373,2M15315427+2851096
1567,4232,2M15322471+3710187
1568,4528,2M15351155+8724215
1569,2373,2M15372249+2737360
1570,4528,2M15374380+8532048
1571,2373,2M15400876+2824482
1572,2372,2M15403020+2917463
1573,2366,2M15405425+4400117
1574,2372,2M15422618+3001126
1575,2372,2M15433931+3019329
1576,2366,2M15440315+4530083
1577,2372,2M15445720+3054368
1578,2189,2M15451998+4738372
1579,2372,2M15461593+2835415
1580,2372,2M15465261+2901044
1581,2189,2M15465395+4736295
1582,4528,2M15471548+8655422
1583,2366,2M15494132+4404124
1584,2372,2M15494368+2952208
1585,2366,2M15494721+4515010
1586,2367,2M15510682+4303598
1587,2189,2M15522390+4628191
1588,2189,2M15524460+4614374
1589,2189,2M15541138+4627014
1590,2367,2M15584651+4434296
1591,5131,2M16000602+0545544
1592,2123,2M16012077+4037196
1593,5131,2M16014326+0713580
1594,2203,2M16020924+4604420
1595,2367,2M16020994+4300191
1596,2123,2M16030394+4056405
1597,2362,2M16033666+4338015
1598,2123,2M16040589+4150089
1599,2367,2M16041149+4301490
1600,4452,2M16042285+2847434
1601,4452,2M16050185+2833060
1602,2203,2M16050296+4436428
1603,5125,2M16060627+2425066
1604,5125,2M16062973+2244020
1605,5125,2M16071354+2410399
1606,5125,2M16072061+2250573
1607,4452,2M16074113+2801112
1608,5131,2M16074118+0612509
1609,2203,2M16075243+4539535
1610,4209,2M16075627+5030072
1611,5125,2M16080988+2233281
1612,2203,2M16082084+4420412
1613,5184,2M16082848+5206036
1614,4528,2M16083324+8714367
1615,2359,2M16090544+2927211
1616,2359,2M16091134+2920201
1617,2185,2M16092668+4811454
1618,5184,2M16093145+5117579
1619,5125,2M16095592+2331352
1620,4208,2M16100946+2312212
1621,2123,2M16102575+4054240
1622,5125,2M16102747+2404344
1623,2123,2M16102809+4150102
1624,5125,2M16103535+2438142
1625,5184,2M16110944+5100041
1626,2199,2M16111574+4802582
1627,5184,2M16121593+5130382
1628,5125,2M16121865+2318487
1629,2185,2M16131233+4923076
1630,4209,2M16131259+5043080
1631,5125,2M16131752+2235118
1632,2230,2M16133142+4244240
1633,5125,2M16134194+2339256
1634,5125,2M16140028+2248335
1635,2185,2M16140946+4827438
1636,2230,2M16141328+4223497
1637,5184,2M16141367+5226239
1638,4209,2M16141610+5238045
1639,2185,2M16142152+4928244
1640,5125,2M16143290+2353055
1641,2211,2M16145373+4436070
1642,5125,2M16145392+2333487
1643,2185,2M16150696+4825384
1644,2203,2M16151065+4623530
1645,2211,2M16151078+4302279
1646,2230,2M16151949+4214497
1647,2185,2M16152599+4926138
1648,2211,2M16154258+4433091
1649,2211,2M16155518+4440005
1650,5125,2M16170626+2401086
1651,5184,2M16171875+5141366
1652,2359,2M16174031+2937504
1653,2185,2M16180337+4913376
1654,2185,2M16182312+4831222
1655,2185,2M16190168+4958254
1656,5184,2M16190692+5207080
1657,2356,2M16191913+2946058
1658,5184,2M16192668+5101452
1659,2230,2M16192812+4154312
1660,2356,2M16193922+2853378
1661,2358,2M16203206+3246565
1662,2234,2M16204831+3842369
1663,2186,2M16204906+4729156
1664,2356,2M16210600+2944239
1665,2199,2M16220014+4609197
1666,2185,2M16220530+4934252
1667,2358,2M16225397+3301474
1668,2211,2M16233435+4410311
1669,2380,2M16234066+2542427
1670,2186,2M16234700+4759536
1671,2358,2M16251787+3258030
1672,2380,2M16253267+2514021
1673,4200,2M16255223-1401277
1674,2186,2M16260968+4838101
1675,2378,2M16261952+2657121
1676,4528,2M16262568+8531008
1677,2187,2M16263557+4507300
1678,2378,2M16264737+2621472
1679,4200,2M16265798-1420587
1680,2378,2M16270025+2541199
1681,2122,2M16272745+4021258
1682,2186,2M16273199+4901191
1683,2204,2M16274402+3934162
1684,4200,2M16281238-1410441
1685,2378,2M16290189+2536039
1686,2204,2M16292280+3836223
1687,4200,2M16294590-1305087
1688,2232,2M16302099+3819102
1689,2186,2M16302817+4749143
1690,2122,2M16303891+4109271
1691,4200,2M16305921-1156051
1692,4200,2M16310423-1205453
1693,4200,2M16312957-1311444
1694,2122,2M16313876+4021069
1695,4200,2M16314223-1417134
1696,4200,2M16314787-1143578
1697,4521,2M16320376-0120163
1698,4200,2M16330192-1355546
1699,4200,2M16330315-1359597
1700,4200,2M16334837-1324039
1701,4200,2M16340548-1341250
1702,2357,2M16344142+4356254
1703,2329,2M16344215+4128581
1704,2231,2M16361666+3927046
1705,2187,2M16361674+4511532
1706,2218,2M16363198+3915242
1707,2187,2M16364334+4522156
1708,4521,2M16380443-0117529
1709,4105,2M16385680+3635073
1710,4105,2M16393935+3717350
1711,2218,2M16394504+3759252
1712,2231,2M16422741+4059442
1713,5093,2M16423984-0245267
1714,2231,2M16424438+4053144
1715,4204,2M16424598+4816143
1716,2218,2M16424644+3830534
1717,2218,2M16430263+4040498
1718,4105,2M16435115+3729151
1719,2329,2M16444589+4210120
1720,4105,2M16445239+3644423
1721,2329,2M16450727+4243205
1722,2357,2M16454724+4431270
1723,2329,2M16454920+4203227
1724,2218,2M16455126+3826443
1725,2218,2M16460347+3925449
1726,5093,2M16460657-0312234
1727,4372,2M16470478-1952425
1728,4204,2M16472131+4857113
1729,5093,2M16472261-0206542
1730,5093,2M16472665-0158198
1731,5093,2M16474217-0156272
1732,5093,2M16482368-0221371
1733,5093,2M16493655-0301326
1734,2242,2M16505187+3859479
1735,4204,2M16510235+4614124
1736,2236,2M16520959+3655444
1737,2236,2M16524256+3624264
1738,2236,2M16541726+3620003
1739,4204,2M16553812+4717244
1740,2242,2M16570239+3939560
1741,4361,2M16574471-2037312
1742,4361,2M16575674-2047519
1743,4522,2M16582628+0939165
1744,2236,2M16585129+3527124
1745,2243,2M16585446+3345290
1746,5129,2M16593506-2247020
1747,5129,2M17002264-2158498
1748,2243,2M17022151+3414393
1749,5129,2M17022162-2240501
1750,5129,2M17022730-2131265
1751,5129,2M17023206-2210360
1752,5129,2M17023223-2301382
1753,2236,2M17024115+3544084
1754,5129,2M17024309-2204184
1755,2000,2M17032247+3506166
1756,2236,2M17033494+3628496
1757,4454,2M17040597+6007537
1758,2000,2M17041102+3438305
1759,2243,2M17043186+3531484
1760,2000,2M17051748+3451223
1761,2001,2M17053805+3350598
1762,2001,2M17071395+3217473
1763,2000,2M17083310+3533501
1764,2003,2M17090565+3206318
1765,2037,2M17090852+6422110
1766,2000,2M17094284+3504528
1767,4453,2M17095788+4825288
1768,2003,2M17114352+3305120
1769,2001,2M17114963+3312077
1770,2382,2M17133776+2844177
1771,4523,2M17134986+2319018
1772,2256,2M17135392+5719133
1773,4202,2M17135983+4203074
1774,5188,2M17143364+5725114
1775,4455,2M17145346+5428329
1776,4454,2M17145677+5851284
1777,4202,2M17151471+4427487
1778,5188,2M17152389+5706484
1779,2003,2M17154566+3210046
1780,4453,2M17170666+4948493
1781,5188,2M17184224+5759099
1782,5188,2M17192063+5827278
1783,2241,2M17200552+6206234
1784,2003,2M17203026+3101341
1785,2382,2M17213895+2839370
1786,4202,2M17214315+4224050
1787,2241,2M17220794+6055232
1788,2257,2M17221903+5648324
1789,2005,2M17234135+2754380
1790,2382,2M17241766+2730215
1791,5188,2M17245666+5808485
1792,2255,2M17245939+5841446
1793,2256,2M17263087+5537524
1794,2241,2M17272749+6132174
1795,2034,2M17273428+5619523
1796,2256,2M17273631+5659386
1797,2241,2M17285860+6044004
1798,4524,2M17292110+3510045
1799,4455,2M17300861+5440161
1800,4527,2M17315986+7407420
1801,2255,2M17330239+5829432
1802,4387,2M17330338-1722158
1803,4352,2M17340500-2808243
