LocationID,ApogeeID,Method_ID,Class,Bin%
131,4439,2M14293977+4957242,MJ,3,0.958506780643502
132,2225,2M14345481+5013426,MJ,3,0.9427688282838738
133,4439,2M14371475+4957323,MJ,3,0.914718591094262
134,4439,2M14401962+5018052,MJ,3,0.9501836843721732
135,4484,2M13321628+3833502,MJ,3,0.9548641260552542
136,4484,2M13334827+4044474,MJ,3,0.9671420477187914
137,4484,2M13341084+4030547,MJ,3,0.9124818579835196
138,4484,2M13364390+3846185,MJ,3,0.924510698822528
139,4484,2M13372608+4013294,MJ,3,0.971722098344606
140,4102,2M21391140+4126037,MJ,3,0.9069527241612556
141,4102,2M21412860+4152460,MJ,3,0.9349795012653006
142,5038,2M00132431-1410460,MJ,3,0.936585835377034
143,5038,2M00151077-1416285,MJ,3,0.9053099617986268
144,5038,2M00171810-1453037,MJ,3,0.9908362212591556
145,5038,2M00194821-1524079,MJ,3,0.9706751732459318
146,2222,2M14484837+5203591,MJ,3,0.963153114251338
147,2222,2M14542627+5200439,MJ,3,0.966405515664018
148,2281,2M23462374+0031179,MJ,3,0.9350810367259454
149,2281,2M23502700+0100068,MJ,3,0.92703094675329
150,2135,2M14110339+4646220,MJ,3,0.931795143903172
151,2221,2M14123798+5426481,MJ,3,0.977009566093602
152,5041,2M20461028+6321569,MJ,3,0.9951378559265558
153,4499,2M14022994+5421186,MJ,3,0.93912841790823
154,4499,2M14103850+5449064,MJ,3,0.9512328216862244
155,2221,2M14123798+5426481,MJ,3,0.9006374576508352
156,5040,2M22425145+4402254,MJ,3,0.9653626599046512
157,4590,2M00050265+0116236,MJ,3,0.9248838023865988
158,4590,2M00065508+0154022,MJ,3,0.9122858410473259
159,4590,2M00092179+0038065,MJ,3,0.9208255717564066
160,4499,2M14022994+5421186,MJ,3,0.937098612627946
161,4303,2M21353416+6641579,MJ,3,0.947837872413348
162,4527,2M17315986+7407420,MJ,3,0.90302658588081
163,4527,2M17360963+7330597,MJ,3,0.960529168006754
164,4527,2M17540118+7438578,MJ,3,0.9281685430689606
165,4527,2M17595454+7259096,MJ,3,0.9802224802101775
166,4548,2M00023179+1521164,MJ,3,0.9228109582198952
167,4548,2M23554035+1555351,MJ,3,0.9418067490765116
168,2129,2M13215490+4926280,MJ,3,0.9272593454018334
169,2129,2M13274558+4827258,MJ,3,0.9591747205024476
170,5095,2M23194591+5055191,MJ,3,0.9059477380115252
171,4500,2M13364900+5533195,MJ,3,0.932957222659532
172,2128,2M13032022+4607555,MJ,3,0.9456311176085376
173,4528,2M14155692+8603564,MJ,3,0.9550094165526978
174,4528,2M15374380+8532048,MJ,3,0.934892153962366
175,4528,2M15471548+8655422,MJ,3,0.9573202610674656
176,4210,2M13034024+7256329,MJ,3,0.9738403975608132
177,4210,2M13182749+7114137,MJ,3,0.9463498959765853
178,4485,2M12481033+4213287,MJ,3,0.9474695233651976
179,4485,2M12482973+4244346,MJ,3,0.9802006326313556
180,5098,2M13004494+4256526,MJ,3,0.945522645429311
181,4250,2M00252677+5819348,MJ,3,0.9853846640275964
182,5097,2M00300613+5719559,MJ,3,0.9131325786678304
183,5097,2M00400630+5644107,MJ,3,0.9708010959131318
184,4256,2M00302865+5553105,MJ,3,0.9094227266582104
185,4476,2M00411929+1718359,MJ,3,0.9854450249371136
186,4476,2M00443313+1734287,MJ,3,0.908007835359324
187,4476,2M00443463+1719220,MJ,3,0.9289969004561404
188,5099,2M00581292+6332015,MJ,3,0.952635860877315
189,5048,2M01053790+5116300,MJ,3,0.966770982926605
190,4501,2M12161770+5712513,MJ,3,0.9301940260596158
191,4501,2M12242413+5648023,MJ,3,0.9183654597263272
192,4501,2M12271225+5655134,MJ,3,0.9443783238164422
193,4501,2M12352005+5617428,MJ,3,0.9248615796755982
194,4416,2M01593686+6533283,MJ,3,0.9653427603910268
195,4309,2M02072992+5427212,MJ,3,0.9372997503383176
196,4502,2M11495002+5448155,MJ,3,0.9421705299850732
197,4502,2M11593775+5603009,MJ,3,0.9574176215465984
198,4502,2M11453792+5600247,MJ,3,0.9653151579839504
199,4502,2M11495002+5448155,MJ,3,0.9927818824818291
200,4502,2M11501253+5613304,MJ,3,0.9477794978710422
201,4502,2M11542519+5554150,MJ,3,0.9734900211765636
202,4502,2M11593775+5603009,MJ,3,0.9392631387775358
203,5056,2M02341898+4658542,MJ,3,0.970561143250381
204,4502,2M11495002+5448155,MJ,3,0.9175590962802156
205,4428,2M03110855+5251034,MJ,3,0.9747702370832628
206,2119,2M12094372+4553512,MJ,3,0.960851761226055
207,2119,2M12113437+4632276,MJ,3,0.9501404265356946
208,2119,2M12114622+4430019,MJ,3,0.9887104157314021
209,2119,2M12135869+4656058,MJ,3,0.9060512132990866
210,4554,2M03222918+5134159,MJ,3,0.9128722037729932
211,4121,2M04403913+5740339,MJ,3,0.9936661992269016
212,4121,2M04430417+5900251,MJ,3,0.9502353855679864
213,4121,2M04511439+5747361,MJ,3,0.9946356738348046
214,4289,2M05344507+6223530,MJ,3,0.9796560715869168
215,4441,2M11160975+5136513,MJ,3,0.9629400574620166
216,4441,2M11244798+5317481,MJ,3,0.9390886315146272
217,4441,2M11293132+5232582,MJ,3,0.9407710396199878
218,4441,2M11294703+5146160,MJ,3,0.9221587861482191
219,4152,2M03491989+4915280,MJ,3,0.9034327959639964
220,4152,2M03533092+4916585,MJ,3,0.9265574981528844
221,4441,2M11293132+5232582,MJ,3,0.9747731163117248
222,4555,2M05003852+4942070,MJ,3,0.9434569388825896
223,4600,2M05445847+5357043,MJ,3,0.9165843815464894
224,4604,2M06140066+5758204,MJ,3,0.9375438337190058
225,4604,2M06155451+5532531,MJ,3,0.9386948723904772
226,4604,2M06182810+5621575,MJ,3,0.9752557571080144
227,2325,2M11153990+4808333,MJ,3,0.9088274253058272
228,2284,2M08534213+5853052,MJ,3,0.9074574307483091
229,2284,2M08562557+5641120,MJ,3,0.9134632654667808
230,2284,2M09072886+5750452,MJ,3,0.944156100642933
231,5081,2M05084082+4901522,MJ,3,0.9064449116482406
232,5179,2M09291839+5620396,MJ,3,0.9772332767290384
233,4503,2M11105136+4816453,MJ,3,0.9814973060124051
234,4503,2M11105352+4908141,MJ,3,0.9241889643114763
235,4503,2M11105136+4816453,MJ,3,0.9467263997830438
236,2325,2M11153990+4808333,MJ,3,0.9309447059873333
237,5103,2M04052852+3736385,MJ,3,0.9597915101319496
238,5065,2M04503647+4519494,MJ,3,0.9304387477100856
239,2299,2M08352765+5442567,MJ,3,0.9287044087284634
240,2210,2M12145430+3508227,MJ,3,0.9851375062494132
241,4145,2M05224865+4246159,MJ,3,0.9015271887234436
242,4145,2M05284223+4359528,MJ,3,0.9196011252440632
243,4605,2M06295087+5118010,MJ,3,0.9648648478160884
244,4605,2M06340628+5038344,MJ,3,0.9544867632614938
245,4605,2M06351099+5023151,MJ,3,0.95941805506786
246,4531,2M07413927+5305101,MJ,3,0.9151288177696664
247,4531,2M07551518+5355112,MJ,3,0.9779147223714252
248,2291,2M07592443+5230149,MJ,3,0.9532083959604412
249,4257,2M04435712+3901413,MJ,3,0.9680249227105184
250,4257,2M04475318+3844458,MJ,3,0.938555412753738
251,4325,2M04393682+3553432,MJ,3,0.93754244407791
252,4479,2M02424580+0735211,MJ,3,0.9605742881647874
253,2286,2M07544617+5107504,MJ,3,0.933601285540271
254,2286,2M07544617+5107504,MJ,3,0.905328580748868
255,2290,2M07590763+5104339,MJ,3,0.9119633248107258
256,2156,2M09363007+5001047,MJ,3,0.9493996691725765
257,2121,2M11131392+4330338,MJ,3,0.9610959615240776
258,4559,2M05334627+3958411,MJ,3,0.9108466337474788
259,5151,2M05513819+4211445,MJ,3,0.9027490318393906
260,2170,2M10145543+4839485,MJ,3,0.9777525009850774
261,4504,2M10522627+4312296,MJ,3,0.9262121238386748
262,4504,2M10545522+4344339,MJ,3,0.9804400224302704
263,2073,2M07335588+4703480,MJ,3,0.9546823244926927
264,2045,2M02472690-0012224,MJ,3,0.9622038353454201
265,2045,2M02475375-0018587,MJ,3,0.9455630630313988
266,4321,2M05291630+3549565,MJ,3,0.9845092506672468
267,4431,2M05420795+3849453,MJ,3,0.9395174703020704
268,2173,2M09535767+4521556,MJ,3,0.9518567593838012
269,2045,2M02472690-0012224,MJ,3,0.9326127235145396
270,2300,2M08233585+4611432,MJ,3,0.9749794402799404
271,2175,2M09473026+4435320,MJ,3,0.9174584482304592
272,2175,2M09531153+4505428,MJ,3,0.9774449639257984
273,2113,2M10351318+4307121,MJ,3,0.9127784959107588
274,4562,2M05194502+2905511,MJ,3,0.9702530087625112
275,4562,2M05240556+2947008,MJ,3,0.952774630215894
276,2178,2M09431707+4341116,MJ,3,0.9522715526773488
277,2070,2M07300562+3904071,MJ,3,0.9930565238576023
278,2075,2M07335741+4152582,MJ,3,0.9218441249214132
279,2079,2M07463460+4130403,MJ,3,0.971584408678537
280,2079,2M07492975+4040236,MJ,3,0.9959441680834388
281,2082,2M08040228+4121273,MJ,3,0.9060117612890828
282,2105,2M09093293+4245012,MJ,3,0.9090918105034069
283,4154,2M05463489+2738029,MJ,3,0.9130402188738822
284,4156,2M06031578+2952126,MJ,3,0.9478962549208538
285,4156,2M06051239+3006116,MJ,3,0.9213813498642888
286,4156,2M06061420+3001449,MJ,3,0.9344962559347498
287,4149,2M06160851+3259089,MJ,3,0.9028745516943524
288,4149,2M06214829+3402119,MJ,3,0.9856960141163644
289,4607,2M06573841+3600153,MJ,3,0.931621540136676
290,4442,2M10325973+3853468,MJ,3,0.9255216097347256
291,4487,2M11453072+3411559,MJ,3,0.9680311299085058
292,5124,2M11502835+3550085,MJ,3,0.911929568414364
293,4487,2M11504147+3339475,MJ,3,0.9536732731143396
294,5124,2M11523298+3505514,MJ,3,0.9168983022767221
295,4487,2M11523523+3524121,MJ,3,0.9136009727950192
296,4487,2M11535946+3325572,MJ,3,0.9017821740147128
297,5124,2M11553550+3329207,MJ,3,0.9144282075923909
298,4122,2M05105162+2513182,MJ,3,0.9262867408289982
299,4122,2M05195099+2443435,MJ,3,0.912155269811198
300,5106,2M05024263+2151091,MJ,3,0.9952234149882618
301,5106,2M05064830+2150468,MJ,3,0.9170217638363356
302,5145,2M03591349+1131292,MJ,3,0.97998122600893
303,4480,2M03154293+0158412,MJ,3,0.9867726795593822
304,4480,2M03165649+0218013,MJ,3,0.9557131563576732
305,4480,2M03193359+0100209,MJ,3,0.9405165223899816
306,4480,2M03195332+0111051,MJ,3,0.9148950753249327
307,2049,2M03211751+0007418,MJ,3,0.9500790778493348
308,2070,2M07300562+3904071,MJ,3,0.956766504343188
309,2074,2M07380131+3722342,MJ,3,0.9019630287062887
310,2074,2M07391882+3837562,MJ,3,0.9525260548166748
311,2049,2M03211751+0007418,MJ,3,0.944529653262535
312,2049,2M03211751+0007418,MJ,3,0.9536520744522304
313,2051,2M03245256-0101016,MJ,3,0.9615844312060275
314,2051,2M03245256-0101016,MJ,3,0.9603357152756676
315,2052,2M03294819-0030066,MJ,3,0.9757684124020556
316,5084,2M05580210+2631429,MJ,3,0.9105462421997382
317,4564,2M05393994+2448170,MJ,3,0.9595415618088262
318,2051,2M03245256-0101016,MJ,3,0.9190702316205828
319,2052,2M03294819-0030066,MJ,3,0.9387185641035968
320,4223,2M09292132+3718010,MJ,3,0.9788433020320546
321,4223,2M09315645+3714213,MJ,3,0.9617288347144024
322,4223,2M09331383+3624247,MJ,3,0.9623780910344404
323,4223,2M09422195+3725498,MJ,3,0.9447699260425002
324,2179,2M09361593+3731456,MJ,3,0.9542633944073948
325,2054,2M03431058+0101330,MJ,3,0.9798809937448962
326,2095,2M03394693+0053422,MJ,3,0.9223555995803449
327,2054,2M03431058+0101330,MJ,3,0.9350724684765186
328,4565,2M06133561+2433362,MJ,3,0.9058212851375675
329,4602,2M06502133+2755152,MJ,3,0.9719879988023846
330,4608,2M07151462+3144055,MJ,3,0.9245693849010168
331,4608,2M07173524+3101330,MJ,3,0.9129303205096008
332,4608,2M07182854+2924487,MJ,3,0.9169132005140735
333,4608,2M07193494+3110497,MJ,3,0.9594176079687136
334,4595,2M06153889+1942122,MJ,3,0.9242701101439228
335,4567,2M06232739+2123478,MJ,3,0.9233151837548128
336,5108,2M06573455+2456062,MJ,3,0.9736091873041204
337,5086,2M05383849+1552221,MJ,3,0.9323220633635017
338,5085,2M05212181+1250396,MJ,3,0.9539886264914048
339,2084,2M07492268+2631545,MJ,3,0.9114247512377722
340,2084,2M07492268+2631545,MJ,3,0.93388525860258
341,4146,2M06282903+1810490,MJ,3,0.9876112526132516
342,4609,2M07250686+2435451,MJ,3,0.9290812291614108
343,4609,2M07261441+2237362,MJ,3,0.9723567118302132
344,4609,2M07301103+2342112,MJ,3,0.9506702445720652
345,5148,2M04363658+0043304,MJ,3,0.9702053515128524
346,2303,2M03531784-0517434,MJ,3,0.91913363681647
347,2303,2M03583456-0611539,MJ,3,0.9001657260794406
348,2303,2M03585244-0531561,MJ,3,0.9654560119775312
349,2318,2M08213828+2531362,MJ,3,0.9163683913278958
350,2097,2M04071794-0704285,MJ,3,0.9370830187394212
351,2301,2M07440327+2324356,MJ,3,0.9345205482155412
352,2318,2M08213828+2531362,MJ,3,0.9596162881515621
353,2318,2M08255189+2427045,MJ,3,0.9573030709105412
354,4571,2M06104205+1107473,MJ,3,0.95064946924504
355,4571,2M06125177+1140142,MJ,3,0.9351283400585356
356,2318,2M08255189+2427045,MJ,3,0.9339484882122798
357,5094,2M09235833+2739155,MJ,3,0.9132708100195772
358,5094,2M09250673+2646592,MJ,3,0.9696032503404668
359,5094,2M09320785+2727380,MJ,3,0.9591476796554284
360,5051,2M03511180-0938133,MJ,3,0.9272668271351378
361,4572,2M06402309+0927423,MJ,3,0.9242138023936746
362,4572,2M06413207+1001049,MJ,3,0.9247248797725728
363,4603,2M07152278+1409293,MJ,3,0.9706864053772144
364,4610,2M07390813+1556222,MJ,3,0.9596079164673508
365,4573,2M06130913+0640221,MJ,3,0.9797227954996056
366,4599,2M05472048+0223043,MJ,3,0.9151259059346688
367,4599,2M05502340+0420349,MJ,3,0.9605743449433292
368,4574,2M06522785+0715576,MJ,3,0.9313863110126877
369,4157,2M06453172+0329125,MJ,3,0.9328071235678662
370,4157,2M06470468+0136073,MJ,3,0.937316966404233
371,4159,2M07013062+0505262,MJ,3,0.94258717758268
372,4159,2M07014968+0316145,MJ,3,0.9746897263829224
373,4253,2M07154275+0621084,MJ,3,0.9837462814281669
374,4291,2M07421515+1045108,MJ,3,0.9682040456729896
375,4443,2M10363155+2319410,MJ,3,0.9067575252302922
376,4443,2M10372490+2442462,MJ,3,0.9416207122236508
377,4443,2M10402343+2510454,MJ,3,0.97317606929726
378,4488,2M11410110+2717085,MJ,3,0.9469391260531512
379,4488,2M11413937+2811034,MJ,3,0.9188986144846284
380,4488,2M11441188+2633242,MJ,3,0.9597727247288924
381,4158,2M06300433+0118350,MJ,3,0.9956820528408008
382,4123,2M06174372-0139422,MJ,3,0.9918011665909112
383,4290,2M05520157-0529439,MJ,3,0.9446268656671024
384,4290,2M05533254-0421192,MJ,3,0.9499571942366068
385,4576,2M07090093+0203229,MJ,3,0.943338226622332
386,2165,2M10570986+2224429,MJ,3,0.9535726127897132
387,2166,2M11171123+2246229,MJ,3,0.9731818517177436
388,4580,2M07155738-0456551,MJ,3,0.9229406608080071
389,4216,2M12190182+2541120,MJ,3,0.9281248114467764
390,4216,2M12214070+2707510,MJ,3,0.9604089691334096
391,4216,2M12231692+2712095,MJ,3,0.9077641177714668
392,4216,2M12232789+2529003,MJ,3,0.9020260719097992
393,4216,2M12250641+2647294,MJ,3,0.971243088196963
394,4224,2M10280514+1735219,MJ,3,0.9675640697560756
395,4448,2M10515485+1556172,MJ,3,0.9175854106844484
396,4448,2M10522769+1701079,MJ,3,0.9698500495346432
397,4509,2M10563299+1534557,MJ,3,0.9139206315740064
398,4295,2M08132215-1246517,MJ,3,0.9371799856497772
399,4292,2M06425155-2355027,MJ,3,0.9735614759747538
400,4536,2M09242547-0650183,MJ,3,0.947451926035356
401,4536,2M09245718-0721097,MJ,3,0.9698217928289056
402,4444,2M10582329+1054571,MJ,3,0.9847573657647566
403,4489,2M11513353+1853540,MJ,3,0.9957293915707628
404,4510,2M11204359+0639151,MJ,3,0.908837062155596
405,4226,2M12003710+1528347,MJ,3,0.925390452243988
406,4226,2M12050898+1552598,MJ,3,0.9119818395545805
407,4226,2M12061947+1532404,MJ,3,0.955748743521085
408,4538,2M10444116-1012171,MJ,3,0.9351424311869516
409,4538,2M10451300-1028232,MJ,3,0.9771728112558712
410,4539,2M11181429-0026454,MJ,3,0.9908488803692128
411,4539,2M11213676-0041263,MJ,3,0.9610778383301478
412,4511,2M11285264+0302257,MJ,3,0.9195571622341572
413,4511,2M11334886+0440471,MJ,3,0.911315692486884
414,4239,2M11034596-0541267,MJ,3,0.9593141249256372
415,4239,2M11072525-0700377,MJ,3,0.9363693392504616
416,4228,2M11081296-1205110,MJ,3,0.9155617105064062
417,4124,2M11434920+0103193,MJ,3,0.9857589398408654
418,4124,2M11441821+0122336,MJ,3,0.9217146690488732
419,5109,2M11470129+0103597,MJ,3,0.9277930731945604
420,4445,2M11510221+0018423,MJ,3,0.9572353140171088
421,4490,2M12115853+1425463,MJ,3,0.945800757931338
422,4490,2M12132501+1422455,MJ,3,0.9077906688203852
423,4490,2M12154674+1522506,MJ,3,0.99227773650837
424,4218,2M12213159+1421358,MJ,3,0.956299647303146
425,4433,2M11472318-0124310,MJ,3,0.9609966426262009
426,4433,2M11483866-0031171,MJ,3,0.9829100621651452
427,4218,2M12213159+1421358,MJ,3,0.9618121706951851
428,4218,2M12301597+1358482,MJ,3,0.9139505929348836
429,4235,2M12102713+0617206,MJ,3,0.9784166828458049
430,4214,2M11401093-1433560,MJ,3,0.9482775856883944
431,4214,2M11421199-1442273,MJ,3,0.93686512931759
432,4229,2M11495375-1113149,MJ,3,0.9452771205727132
433,4512,2M12031353-0021147,MJ,3,0.916110691502666
434,4512,2M12044955-0130453,MJ,3,0.9346735822468968
435,4512,2M12052500-0151593,MJ,3,0.9308153929262292
436,5183,2M12395447-0231218,MJ,3,0.9398505481826084
437,5183,2M12443660-0232028,MJ,3,0.9876387999808628
438,4491,2M12462044+1251325,MJ,3,0.994594032760005
439,4491,2M12500577+1229216,MJ,3,0.9947329381925368
440,5122,2M12505546+1219564,MJ,3,0.9182060908825862
441,4491,2M12434386+1225305,MJ,3,0.9348728698591544
442,4491,2M12462044+1251325,MJ,3,0.9614316992499192
443,4491,2M12500577+1229216,MJ,3,0.9599308662922116
444,4491,2M12505092+1324147,MJ,3,0.9907852164633448
445,5122,2M12505546+1219564,MJ,3,0.9286307994578382
446,4491,2M12524061+1125384,MJ,3,0.9369424320039172
447,4491,2M12524780+1259227,MJ,3,0.9191208100893984
448,4514,2M13073948-0351346,MJ,3,0.9494859166266679
449,4215,2M13413548-1723167,MJ,3,0.9958154106905376
450,4215,2M13425757-1609377,MJ,3,0.9056581338344788
451,4515,2M13215567-0242043,MJ,3,0.9070743836568128
452,4515,2M13271904-0055078,MJ,3,0.9564452210810253
453,4219,2M13110667+1255517,MJ,3,0.9626809571923172
454,5121,2M13433282-0133386,MJ,3,0.9108877998965343
455,4447,2M13455993-0032271,MJ,3,0.9410608183970446
456,4492,2M13150119+1319313,MJ,3,0.916753699527976
457,4492,2M13211833+1431215,MJ,3,0.9084168226060518
458,4516,2M13575301+0152431,MJ,3,0.930184071072855
459,4516,2M13584399+0317586,MJ,3,0.9029643364558572
460,4516,2M14000499+0057149,MJ,3,0.9945976692299
461,5188,2M17143364+5725114,MJ,3,0.9529041683342
462,5188,2M17152389+5706484,MJ,3,0.9081573594758556
463,5127,2M08232729-0107375,MJ,3,0.9591250724742004
464,5115,2M08423671+1134412,MJ,3,0.9386638842679296
465,5115,2M08443371+1106033,MJ,3,0.9445974152044824
